Date,Line,In (Sum),Out (Sum),Load (Avg.),Load max,#APC-Trips
2023-04-18T19:00:00-05:00,GOLD,"1,479","1,479",2.7,56,81
2023-04-18T19:00:00-05:00,GOLD ALT,143,143,22.1,48,4
2023-04-18T19:00:00-05:00,GOLDHOPPER,624,624,5.7,33,34
2023-04-18T19:00:00-05:00,GREEN,"1,616","1,616",3.4,40,70
2023-04-18T19:00:00-05:00,GREEN ALT,334,334,12.7,38,9
2023-04-18T19:00:00-05:00,GREEN EVENING,559,559,3.6,36,21
2023-04-18T19:00:00-05:00,GREEN EXPRESS,292,292,4.3,36,14
2023-04-18T19:00:00-05:00,GREEN EXPRESS ALT,117,117,11.7,37,3
2023-04-18T19:00:00-05:00,GREEN LATE NIGHT,149,149,2.1,17,20
2023-04-18T19:00:00-05:00,GREENHOPPER,"1,089","1,089",5.8,34,34
2023-04-18T19:00:00-05:00,GREENHOPPER EVENING,327,327,3.8,23,14
2023-04-18T19:00:00-05:00,GREY,819,819,3.9,15,60
2023-04-18T19:00:00-05:00,GREY ALT,265,265,10,35,10
2023-04-18T19:00:00-05:00,GREY EVENING,186,186,3.9,11,15
2023-04-18T19:00:00-05:00,ILLINI,"7,139","7,139",12.2,80,115
2023-04-18T19:00:00-05:00,ILLINI EVENING,"2,060","2,060",10.7,53,45
2023-04-18T19:00:00-05:00,LAVENDER,596,596,4.9,44,47
2023-04-18T19:00:00-05:00,LAVENDER ALT,205,205,13.6,40,5
2023-04-18T19:00:00-05:00,LIME EVENING,20,20,1.4,4,8
2023-04-18T19:00:00-05:00,LINK,"1,005","1,005",4.7,38,63
2023-04-18T19:00:00-05:00,NAVY,185,185,2.3,11,23
2023-04-18T19:00:00-05:00,ORANGE,585,585,1.9,18,86
2023-04-18T19:00:00-05:00,ORANGE ALT,90,90,8.3,32,5
2023-04-18T19:00:00-05:00,ORANGEHOPPER,341,341,3.6,13,45
2023-04-18T19:00:00-05:00,PINK,128,128,2.1,10,18
2023-04-18T19:00:00-05:00,PINK ALT,206,206,12.7,45,6
2023-04-18T19:00:00-05:00,RAVEN,478,478,6,32,25
2023-04-18T19:00:00-05:00,RED,"1,632","1,632",4.9,31,62
2023-04-18T19:00:00-05:00,RUBY,8,8,0,0,1
2023-04-18T19:00:00-05:00,RUBY EVENING,52,52,1.7,8,10
2023-04-18T19:00:00-05:00,SILVER,"2,562","2,562",10.1,82,96
2023-04-18T19:00:00-05:00,SILVER EVENING,248,248,6.1,24,14
2023-04-18T19:00:00-05:00,SILVER LATE NIGHT,66,66,3,16,9
2023-04-18T19:00:00-05:00,TEAL,"2,946","2,946",8.4,61,115
2023-04-18T19:00:00-05:00,TEAL EVENING,729,729,7.4,42,30
2023-04-18T19:00:00-05:00,TEAL LATE NIGHT,131,131,2.8,15,16
2023-04-18T19:00:00-05:00,YELLOW,"1,995","1,995",7.3,51,51
2023-04-18T19:00:00-05:00,YELLOW EVENING,713,713,5.5,45,19
2023-04-18T19:00:00-05:00,YELLOW LATE NIGHT,55,55,1,11,11
2023-04-18T19:00:00-05:00,YELLOWHOPPER,923,923,7.3,56,37
2023-04-19T19:00:00-05:00,1 YELLOW ALT,29,29,6.9,26,2
2023-04-19T19:00:00-05:00,10W GOLD ALT,38,38,13.2,38,1
2023-04-19T19:00:00-05:00,1N YELLOW ALT,137,137,23,72,2
2023-04-19T19:00:00-05:00,1N YELLOW ALT PM,41,41,14.8,41,1
2023-04-19T19:00:00-05:00,1S YELLOW ALT,134,134,9.5,56,3
2023-04-19T19:00:00-05:00,3S LAVENDER ALT,65,65,16.3,63,1
2023-04-19T19:00:00-05:00,5E GREEN EXPRESS 1 ALT,37,37,6.5,24,1
2023-04-19T19:00:00-05:00,5E GREEN EXPRESS ALT,54,54,6.8,32,2
2023-04-19T19:00:00-05:00,5W GREEN ALT 2,14,14,12.4,14,1
2023-04-19T19:00:00-05:00,5W GREEN EXPRESS 2,94,94,9.3,40,3
2023-04-19T19:00:00-05:00,7E GREY ALT,65,65,15.8,25,3
2023-04-19T19:00:00-05:00,7W GREY ALT,52,52,7.4,28,2
2023-04-19T19:00:00-05:00,BLUE,850,850,4.4,36,44
2023-04-19T19:00:00-05:00,BRONZE,353,353,2.9,28,33
2023-04-19T19:00:00-05:00,BRONZE ALT,20,20,2.6,9,2
2023-04-19T19:00:00-05:00,BROWN,"1,387","1,387",3.1,49,59
2023-04-19T19:00:00-05:00,BROWN ALT,63,63,6.2,44,3
2023-04-19T19:00:00-05:00,BROWN ALT PM,179,179,10.1,49,5
2023-04-19T19:00:00-05:00,BROWN ALT1,65,65,7.1,20,1
2023-04-19T19:00:00-05:00,GOLD,"1,674","1,674",3.2,38,84
2023-04-19T19:00:00-05:00,GOLD ALT,128,128,24.6,46,4
2023-04-19T19:00:00-05:00,GOLDHOPPER,626,626,5.3,37,35
2023-04-19T19:00:00-05:00,GREEN,"2,147","2,147",3.7,39,88
2023-04-19T19:00:00-05:00,GREEN ALT,287,287,15.4,52,8
2023-04-19T19:00:00-05:00,GREEN EVENING,649,649,3.7,40,19
2023-04-19T19:00:00-05:00,GREEN EXPRESS,321,321,4.5,58,14
2023-04-19T19:00:00-05:00,GREEN EXPRESS ALT,125,125,9.7,29,3
2023-04-19T19:00:00-05:00,GREEN LATE NIGHT,214,214,2.8,17,20
2023-04-19T19:00:00-05:00,GREENHOPPER,"1,341","1,341",6.5,48,33
2023-04-19T19:00:00-05:00,GREENHOPPER EVENING,418,418,4.3,49,14
2023-04-19T19:00:00-05:00,GREY,787,787,3.7,17,59
2023-04-19T19:00:00-05:00,GREY ALT,222,222,8.6,32,10
2023-04-19T19:00:00-05:00,GREY EVENING,171,171,3.6,13,15
2023-04-19T19:00:00-05:00,ILLINI,"7,502","7,502",12.2,72,124
2023-04-19T19:00:00-05:00,ILLINI EVENING,"2,539","2,539",13.9,89,45
2023-04-19T19:00:00-05:00,LAVENDER,563,563,4.9,34,46
2023-04-19T19:00:00-05:00,LAVENDER ALT,140,140,11.6,41,5
2023-04-19T19:00:00-05:00,LIME EVENING,13,13,0.7,4,8
2023-04-19T19:00:00-05:00,LINK,930,930,4.1,27,62
2023-04-19T19:00:00-05:00,NAVY,180,180,1.9,10,23
2023-04-19T19:00:00-05:00,ORANGE,568,568,1.8,14,83
2023-04-19T19:00:00-05:00,ORANGE ALT,80,80,7.6,33,5
2023-04-19T19:00:00-05:00,ORANGEHOPPER,297,297,3.3,12,44
2023-04-19T19:00:00-05:00,PINK,102,102,2.1,10,17
2023-04-19T19:00:00-05:00,PINK ALT,217,217,14.1,46,6
2023-04-19T19:00:00-05:00,RAVEN,529,529,6.5,31,25
2023-04-19T19:00:00-05:00,RED,"1,546","1,546",4.5,29,63
2023-04-19T19:00:00-05:00,RUBY EVENING,42,42,1.3,5,10
2023-04-19T19:00:00-05:00,SILVER,"2,695","2,695",9.6,51,98
2023-04-19T19:00:00-05:00,SILVER EVENING,297,297,6.7,33,14
2023-04-19T19:00:00-05:00,SILVER LATE NIGHT,88,88,3.9,20,9
2023-04-19T19:00:00-05:00,TEAL,"3,232","3,232",9,56,120
2023-04-19T19:00:00-05:00,TEAL EVENING,848,848,7.6,38,30
2023-04-19T19:00:00-05:00,TEAL LATE NIGHT,141,141,2.8,17,16
2023-04-19T19:00:00-05:00,YELLOW,"1,933","1,933",7.1,53,54
2023-04-19T19:00:00-05:00,YELLOW EVENING,693,693,5.3,45,19
2023-04-19T19:00:00-05:00,YELLOW LATE NIGHT,68,68,1.2,9,11
2023-04-19T19:00:00-05:00,YELLOWHOPPER,922,922,7.8,71,36
2023-04-20T19:00:00-05:00,10W GOLD ALT,45,45,21.9,44,1
2023-04-20T19:00:00-05:00,3S LAVENDER ALT,0,0,0,0,1
2023-04-20T19:00:00-05:00,5E GREEN EXPRESS ALT,0,0,0,0,1
2023-04-20T19:00:00-05:00,5W GREEN ALT 2,15,15,11.6,13,1
2023-04-20T19:00:00-05:00,7E GREY ALT,63,63,14.4,22,3
2023-04-20T19:00:00-05:00,BLUE,728,728,3.7,33,44
2023-04-20T19:00:00-05:00,BRONZE,302,302,2.4,21,34
2023-04-20T19:00:00-05:00,BRONZE ALT,26,26,2.7,15,2
2023-04-20T19:00:00-05:00,BROWN,"1,094","1,094",2.5,30,61
2023-04-20T19:00:00-05:00,BROWN ALT,1,1,0,0,1
2023-04-20T19:00:00-05:00,BROWN ALT1,14,14,0.9,8,2
2023-04-20T19:00:00-05:00,GOLD,"1,431","1,431",3,32,81
2023-04-20T19:00:00-05:00,GOLD ALT,142,142,25.7,56,4
2023-04-20T19:00:00-05:00,GOLDHOPPER,528,528,4.8,28,35
2023-04-20T19:00:00-05:00,GREEN,"1,982","1,982",3.6,31,89
2023-04-20T19:00:00-05:00,GREEN ALT,243,243,10.7,45,8
2023-04-20T19:00:00-05:00,GREEN EVENING,956,956,4.7,53,21
2023-04-20T19:00:00-05:00,GREEN EXPRESS,214,214,1.7,36,14
2023-04-20T19:00:00-05:00,GREEN EXPRESS ALT,33,33,2.8,20,2
2023-04-20T19:00:00-05:00,GREEN LATE NIGHT,419,419,4.5,29,27
2023-04-20T19:00:00-05:00,GREENHOPPER,"1,271","1,271",6.4,53,34
2023-04-20T19:00:00-05:00,GREENHOPPER EVENING,522,522,4.7,56,15
2023-04-20T19:00:00-05:00,GREY,743,743,3.4,15,60
2023-04-20T19:00:00-05:00,GREY ALT,72,72,7.8,37,4
2023-04-20T19:00:00-05:00,GREY EVENING,196,196,3.3,15,15
2023-04-20T19:00:00-05:00,ILLINI,"6,160","6,160",11.2,72,112
2023-04-20T19:00:00-05:00,ILLINI EVENING,"3,187","3,187",14.3,80,58
2023-04-20T19:00:00-05:00,LAVENDER,487,487,4.4,17,47
2023-04-20T19:00:00-05:00,LAVENDER ALT,0,0,0,0,1
2023-04-20T19:00:00-05:00,LIME EVENING,20,20,1.6,4,8
2023-04-20T19:00:00-05:00,LINK,361,361,3.7,22,30
2023-04-20T19:00:00-05:00,NAVY,178,178,2,16,23
2023-04-20T19:00:00-05:00,ORANGE,536,536,1.7,13,84
2023-04-20T19:00:00-05:00,ORANGE ALT,86,86,10.1,31,4
2023-04-20T19:00:00-05:00,ORANGEHOPPER,301,301,3.4,11,44
2023-04-20T19:00:00-05:00,PINK,95,95,1.7,8,17
2023-04-20T19:00:00-05:00,RAVEN,456,456,6,22,25
2023-04-20T19:00:00-05:00,RED,"1,609","1,609",4.8,31,65
2023-04-20T19:00:00-05:00,RUBY,0,0,0,0,1
2023-04-20T19:00:00-05:00,RUBY EVENING,41,41,1.2,6,10
2023-04-20T19:00:00-05:00,SILVER,"2,310","2,310",9.4,63,98
2023-04-20T19:00:00-05:00,SILVER EVENING,330,330,8.7,25,14
2023-04-20T19:00:00-05:00,SILVER LATE NIGHT,161,161,4.5,42,16
2023-04-20T19:00:00-05:00,TEAL,"2,777","2,777",8,64,117
2023-04-20T19:00:00-05:00,TEAL EVENING,904,904,8.5,49,33
2023-04-20T19:00:00-05:00,TEAL LATE NIGHT,240,240,4.6,41,16
2023-04-20T19:00:00-05:00,YELLOW,"2,005","2,005",7.4,58,53
2023-04-20T19:00:00-05:00,YELLOW EVENING,833,833,7.4,52,20
2023-04-20T19:00:00-05:00,YELLOW LATE NIGHT,117,117,1.4,35,19
2023-04-20T19:00:00-05:00,YELLOWHOPPER,815,815,7,45,36
2023-04-21T19:00:00-05:00,GREEN EVENING SATURDAY,823,823,3.7,58,25
2023-04-21T19:00:00-05:00,GREEN LATE NIGHT SATURDAY,445,445,4.2,55,27
2023-04-21T19:00:00-05:00,GREEN SATURDAY,"1,870","1,870",5,43,51
2023-04-21T19:00:00-05:00,GREENHOPPER EVENING SATURDAY,741,741,5.3,51,21
2023-04-21T19:00:00-05:00,GREY EVENING SATURDAY,153,153,2.1,17,17
2023-04-21T19:00:00-05:00,GREY SATURDAY,839,839,4.9,18,45
2023-04-21T19:00:00-05:00,ILLINI EVENING SATURDAY,"3,566","3,566",12.8,65,68
2023-04-21T19:00:00-05:00,ILLINI LIMITED SATURDAY,"1,826","1,826",7.4,53,72
2023-04-21T19:00:00-05:00,LAVENDER SATURDAY,355,355,3.6,13,48
2023-04-21T19:00:00-05:00,LIME EVENING SATURDAY,7,7,0.6,3,6
2023-04-21T19:00:00-05:00,LIME SATURDAY,78,78,2,7,20
2023-04-21T19:00:00-05:00,RED SATURDAY,724,724,4.7,32,42
2023-04-21T19:00:00-05:00,SILVER EVENING SATURDAY,749,749,6,55,56
2023-04-21T19:00:00-05:00,SILVER SATURDAY,"1,246","1,246",7.5,37,58
2023-04-21T19:00:00-05:00,TEAL EVENING SATURDAY,825,825,7.4,67,33
2023-04-21T19:00:00-05:00,TEAL LATE NIGHT SATURDAY,187,187,3.3,17,16
2023-04-21T19:00:00-05:00,TEAL SATURDAY,"1,945","1,945",8,48,76
2023-04-21T19:00:00-05:00,YELLOW EVENING SATURDAY,794,794,5.1,56,26
2023-04-21T19:00:00-05:00,YELLOW LATE NIGHT SATURDAY,79,79,1.1,10,21
2023-04-21T19:00:00-05:00,YELLOW SATURDAY,"1,976","1,976",7.7,52,49
2023-04-22T19:00:00-05:00,GREEN LATE NIGHT SUNDAY,565,565,5.1,48,31
2023-04-22T19:00:00-05:00,GREEN SUNDAY,"1,729","1,729",5.2,51,48
2023-04-22T19:00:00-05:00,GREY SUNDAY,639,639,4.4,19,39
2023-04-22T19:00:00-05:00,ILLINI EVENING SUNDAY,"2,497","2,497",10.5,53,55
2023-04-22T19:00:00-05:00,ILLINI LIMITED SUNDAY,"1,914","1,914",9.4,102,59
2023-04-22T19:00:00-05:00,LAVENDER SUNDAY,303,303,4.3,16,39
2023-04-22T19:00:00-05:00,LIME SUNDAY,33,33,1.3,4,14
2023-04-22T19:00:00-05:00,RUBY SUNDAY,81,81,1,12,20
2023-04-22T19:00:00-05:00,SILVER EVENING SUNDAY,530,530,3.6,20,50
2023-04-22T19:00:00-05:00,SILVER SUNDAY,"1,057","1,057",11.4,84,34
2023-04-22T19:00:00-05:00,TEAL LATE NIGHT SUNDAY,"1,274","1,274",7.2,59,54
2023-04-22T19:00:00-05:00,TEAL SUNDAY,"1,010","1,010",11,62,29
2023-04-22T19:00:00-05:00,YELLOW LATE NIGHT SUNDAY,317,317,4,32,15
2023-04-22T19:00:00-05:00,YELLOW SUNDAY,"1,461","1,461",7.3,47,36
2023-04-23T19:00:00-05:00,1 YELLOW ALT,27,27,7.2,25,2
2023-04-23T19:00:00-05:00,10W GOLD ALT,28,28,9.2,28,1
2023-04-23T19:00:00-05:00,1N YELLOW ALT,129,129,24,72,2
2023-04-23T19:00:00-05:00,1N YELLOW ALT PM,51,51,17.9,49,1
2023-04-23T19:00:00-05:00,1S YELLOW ALT,114,114,8.1,43,3
2023-04-23T19:00:00-05:00,3S LAVENDER ALT,53,53,13.5,53,1
2023-04-23T19:00:00-05:00,5E GREEN EXPRESS 1 ALT,32,32,4.7,16,1
2023-04-23T19:00:00-05:00,5E GREEN EXPRESS ALT,48,48,5.9,33,2
2023-04-23T19:00:00-05:00,5W GREEN ALT 2,32,32,23.9,30,1
2023-04-23T19:00:00-05:00,5W GREEN EXPRESS 2,109,109,10.6,32,4
2023-04-23T19:00:00-05:00,7E GREY ALT,61,61,14.8,27,3
2023-04-23T19:00:00-05:00,7W GREY ALT,43,43,6.5,25,2
2023-04-23T19:00:00-05:00,BLUE,919,919,4.3,34,44
2023-04-23T19:00:00-05:00,BRONZE,319,319,2.6,19,33
2023-04-23T19:00:00-05:00,BRONZE ALT,33,33,2.7,16,2
2023-04-23T19:00:00-05:00,BROWN,"1,354","1,354",3.1,33,59
2023-04-23T19:00:00-05:00,BROWN ALT,76,76,7.6,48,3
2023-04-23T19:00:00-05:00,BROWN ALT PM,196,196,12.1,46,5
2023-04-23T19:00:00-05:00,BROWN ALT1,58,58,6.6,24,1
2023-04-23T19:00:00-05:00,GOLD,"1,571","1,571",3.2,33,80
2023-04-23T19:00:00-05:00,GOLD ALT,150,150,28.5,58,4
2023-04-23T19:00:00-05:00,GOLDHOPPER,614,614,5.3,40,34
2023-04-23T19:00:00-05:00,GREEN,"2,144","2,144",3.6,63,85
2023-04-23T19:00:00-05:00,GREEN ALT,263,263,14.4,63,7
2023-04-23T19:00:00-05:00,GREEN EVENING,542,542,3.5,30,19
2023-04-23T19:00:00-05:00,GREEN EXPRESS,253,253,3.8,35,14
2023-04-23T19:00:00-05:00,GREEN EXPRESS ALT,105,105,11.9,27,3
2023-04-23T19:00:00-05:00,GREEN LATE NIGHT,119,119,1.7,16,20
2023-04-23T19:00:00-05:00,GREENHOPPER,"1,134","1,134",6.2,31,33
2023-04-23T19:00:00-05:00,GREENHOPPER EVENING,317,317,3.7,26,14
2023-04-23T19:00:00-05:00,GREY,866,866,4,20,60
2023-04-23T19:00:00-05:00,GREY ALT,216,216,9.6,37,10
2023-04-23T19:00:00-05:00,GREY EVENING,214,214,3.6,14,15
2023-04-23T19:00:00-05:00,ILLINI,"7,130","7,130",12.1,66,116
2023-04-23T19:00:00-05:00,ILLINI EVENING,"2,156","2,156",10.8,76,48
2023-04-23T19:00:00-05:00,LAVENDER,595,595,5.2,32,47
2023-04-23T19:00:00-05:00,LAVENDER ALT,154,154,9.5,34,5
2023-04-23T19:00:00-05:00,LIME EVENING,25,25,0.9,4,8
2023-04-23T19:00:00-05:00,LINK,965,965,4.3,38,62
2023-04-23T19:00:00-05:00,NAVY,179,179,2.2,17,23
2023-04-23T19:00:00-05:00,ORANGE,617,617,2,18,83
2023-04-23T19:00:00-05:00,ORANGE ALT,81,81,7.1,33,5
2023-04-23T19:00:00-05:00,ORANGEHOPPER,269,269,3.1,13,44
2023-04-23T19:00:00-05:00,PINK,116,116,2,16,17
2023-04-23T19:00:00-05:00,PINK ALT,225,225,14.5,50,6
2023-04-23T19:00:00-05:00,RAVEN,423,423,5.3,21,25
2023-04-23T19:00:00-05:00,RED,"1,550","1,550",4.1,27,63
2023-04-23T19:00:00-05:00,RUBY,0,0,0,0,1
2023-04-23T19:00:00-05:00,RUBY EVENING,47,47,1.4,7,10
2023-04-23T19:00:00-05:00,SILVER,"2,327","2,327",9,64,98
2023-04-23T19:00:00-05:00,SILVER EVENING,266,266,6.3,33,14
2023-04-23T19:00:00-05:00,SILVER LATE NIGHT,42,42,2.2,9,9
2023-04-23T19:00:00-05:00,TEAL,"3,143","3,143",8.5,65,120
2023-04-23T19:00:00-05:00,TEAL EVENING,703,703,6.4,34,33
2023-04-23T19:00:00-05:00,TEAL LATE NIGHT,98,98,1.7,13,16
2023-04-23T19:00:00-05:00,YELLOW,"1,441","1,441",6.7,52,40
2023-04-23T19:00:00-05:00,YELLOW EVENING,445,445,4.9,34,16
2023-04-23T19:00:00-05:00,YELLOW LATE NIGHT,60,60,1.2,8,11
2023-04-23T19:00:00-05:00,YELLOWHOPPER,784,784,6.3,52,36
2023-04-24T19:00:00-05:00,1 YELLOW ALT,27,27,7.1,26,2
2023-04-24T19:00:00-05:00,10W GOLD ALT,46,46,32,46,1
2023-04-24T19:00:00-05:00,1N YELLOW ALT,111,111,23.4,66,2
2023-04-24T19:00:00-05:00,1N YELLOW ALT PM,45,45,15.2,40,1
2023-04-24T19:00:00-05:00,1S YELLOW ALT,123,123,8.7,51,3
2023-04-24T19:00:00-05:00,3S LAVENDER ALT,59,59,15.6,59,1
2023-04-24T19:00:00-05:00,5E GREEN EXPRESS 1 ALT,46,46,5.9,21,1
2023-04-24T19:00:00-05:00,5E GREEN EXPRESS ALT,54,54,9.9,31,2
2023-04-24T19:00:00-05:00,5W GREEN ALT 2,22,22,18.1,22,1
2023-04-24T19:00:00-05:00,5W GREEN EXPRESS 2,111,111,8.4,33,4
2023-04-24T19:00:00-05:00,7E GREY ALT,71,71,14.2,21,3
2023-04-24T19:00:00-05:00,7W GREY ALT,44,44,5.9,27,2
2023-04-24T19:00:00-05:00,BLUE,870,870,4.5,35,44
2023-04-24T19:00:00-05:00,BRONZE,319,319,2.6,23,33
2023-04-24T19:00:00-05:00,BRONZE ALT,24,24,2.7,11,2
2023-04-24T19:00:00-05:00,BROWN,"1,385","1,385",3.1,43,60
2023-04-24T19:00:00-05:00,BROWN ALT,73,73,7.4,48,3
2023-04-24T19:00:00-05:00,BROWN ALT PM,194,194,13.2,44,5
2023-04-24T19:00:00-05:00,BROWN ALT1,55,55,4.9,18,1
2023-04-24T19:00:00-05:00,GOLD,"1,580","1,580",3.2,40,78
2023-04-24T19:00:00-05:00,GOLD ALT,138,138,31,45,3
2023-04-24T19:00:00-05:00,GOLDHOPPER,645,645,5.7,39,36
2023-04-24T19:00:00-05:00,GREEN,"2,116","2,116",3.7,57,84
2023-04-24T19:00:00-05:00,GREEN ALT,294,294,15.2,66,8
2023-04-24T19:00:00-05:00,GREEN EVENING,585,585,3.3,36,19
2023-04-24T19:00:00-05:00,GREEN EXPRESS,282,282,3.8,37,14
2023-04-24T19:00:00-05:00,GREEN EXPRESS ALT,130,130,12.8,37,3
2023-04-24T19:00:00-05:00,GREEN LATE NIGHT,142,142,1.8,18,20
2023-04-24T19:00:00-05:00,GREENHOPPER,"1,170","1,170",6.5,36,33
2023-04-24T19:00:00-05:00,GREENHOPPER EVENING,333,333,3.4,28,14
2023-04-24T19:00:00-05:00,GREY,749,749,3.5,17,60
2023-04-24T19:00:00-05:00,GREY ALT,257,257,11.1,33,10
2023-04-24T19:00:00-05:00,GREY EVENING,169,169,3.4,12,15
2023-04-24T19:00:00-05:00,ILLINI,"7,595","7,595",12.7,92,115
2023-04-24T19:00:00-05:00,ILLINI EVENING,"2,292","2,292",11.8,62,47
2023-04-24T19:00:00-05:00,LAVENDER,624,624,5.6,40,46
2023-04-24T19:00:00-05:00,LAVENDER ALT,172,172,10.9,38,5
2023-04-24T19:00:00-05:00,LIME EVENING,30,30,1.9,6,8
2023-04-24T19:00:00-05:00,LINK,986,986,4.5,35,62
2023-04-24T19:00:00-05:00,NAVY,189,189,2.1,14,23
2023-04-24T19:00:00-05:00,ORANGE,601,601,1.9,11,81
2023-04-24T19:00:00-05:00,ORANGE ALT,105,105,8.5,43,5
2023-04-24T19:00:00-05:00,ORANGEHOPPER,279,279,3.2,9,44
2023-04-24T19:00:00-05:00,PINK,117,117,2,11,17
2023-04-24T19:00:00-05:00,PINK ALT,241,241,15.2,61,6
2023-04-24T19:00:00-05:00,RAVEN,440,440,5.7,25,25
2023-04-24T19:00:00-05:00,RED,"1,525","1,525",4.6,34,65
2023-04-24T19:00:00-05:00,RUBY EVENING,42,42,1.4,6,10
2023-04-24T19:00:00-05:00,SILVER,"2,589","2,589",10.2,55,98
2023-04-24T19:00:00-05:00,SILVER EVENING,260,260,5.8,29,14
2023-04-24T19:00:00-05:00,SILVER LATE NIGHT,45,45,2.3,14,9
2023-04-24T19:00:00-05:00,TEAL,"3,476","3,476",9.4,59,117
2023-04-24T19:00:00-05:00,TEAL EVENING,798,798,7.1,41,33
2023-04-24T19:00:00-05:00,TEAL LATE NIGHT,131,131,2.3,14,16
2023-04-24T19:00:00-05:00,YELLOW,"1,959","1,959",6.5,53,51
2023-04-24T19:00:00-05:00,YELLOW EVENING,640,640,5.2,45,19
2023-04-24T19:00:00-05:00,YELLOW LATE NIGHT,105,105,1.6,13,11
2023-04-24T19:00:00-05:00,YELLOWHOPPER,"1,004","1,004",8.1,87,37
2023-04-25T19:00:00-05:00,1 YELLOW ALT,30,30,7.5,28,2
2023-04-25T19:00:00-05:00,10W GOLD ALT,33,33,11.7,33,1
2023-04-25T19:00:00-05:00,1N YELLOW ALT,129,129,23.5,74,2
2023-04-25T19:00:00-05:00,1N YELLOW ALT PM,52,52,18.9,50,1
2023-04-25T19:00:00-05:00,1S YELLOW ALT,130,130,9.3,53,3
2023-04-25T19:00:00-05:00,3S LAVENDER ALT,66,66,17.1,64,1
2023-04-25T19:00:00-05:00,5E GREEN EXPRESS 1 ALT,36,36,6.5,21,1
2023-04-25T19:00:00-05:00,5E GREEN EXPRESS ALT,50,50,7.6,30,2
2023-04-25T19:00:00-05:00,5W GREEN ALT 2,29,29,22.2,28,1
2023-04-25T19:00:00-05:00,5W GREEN EXPRESS 2,112,112,10,35,4
2023-04-25T19:00:00-05:00,7E GREY ALT,76,76,14.8,24,3
2023-04-25T19:00:00-05:00,7W GREY ALT,49,49,6.4,29,2
2023-04-25T19:00:00-05:00,BLUE,924,924,4.7,46,44
2023-04-25T19:00:00-05:00,BRONZE,319,319,2.5,23,34
2023-04-25T19:00:00-05:00,BRONZE ALT,70,70,3.8,15,4
2023-04-25T19:00:00-05:00,BROWN,"1,440","1,440",3.5,32,59
2023-04-25T19:00:00-05:00,BROWN ALT,104,104,7.4,53,3
2023-04-25T19:00:00-05:00,BROWN ALT PM,192,192,10.6,47,6
2023-04-25T19:00:00-05:00,BROWN ALT1,39,39,4.7,15,1
2023-04-25T19:00:00-05:00,GOLD,"1,620","1,620",3.1,39,81
2023-04-25T19:00:00-05:00,GOLD ALT,121,121,20.1,46,4
2023-04-25T19:00:00-05:00,GOLDHOPPER,553,553,5.1,25,35
2023-04-25T19:00:00-05:00,GREEN,"2,245","2,245",3.7,57,86
2023-04-25T19:00:00-05:00,GREEN ALT,261,261,11.2,42,8
2023-04-25T19:00:00-05:00,GREEN EVENING,573,573,3.8,31,19
2023-04-25T19:00:00-05:00,GREEN EXPRESS,267,267,3.7,44,14
2023-04-25T19:00:00-05:00,GREEN EXPRESS ALT,132,132,12.4,42,3
2023-04-25T19:00:00-05:00,GREEN LATE NIGHT,177,177,2.3,15,20
2023-04-25T19:00:00-05:00,GREENHOPPER,"1,251","1,251",6.7,40,33
2023-04-25T19:00:00-05:00,GREENHOPPER EVENING,343,343,3.7,35,14
2023-04-25T19:00:00-05:00,GREY,843,843,4,17,59
2023-04-25T19:00:00-05:00,GREY ALT,296,296,10.1,38,10
2023-04-25T19:00:00-05:00,GREY EVENING,171,171,3.1,12,15
2023-04-25T19:00:00-05:00,ILLINI,"7,547","7,547",11.5,91,119
2023-04-25T19:00:00-05:00,ILLINI EVENING,"2,359","2,359",11.4,61,44
2023-04-25T19:00:00-05:00,LAVENDER,612,612,4.9,46,49
2023-04-25T19:00:00-05:00,LAVENDER ALT,132,132,8.1,29,5
2023-04-25T19:00:00-05:00,LIME EVENING,26,26,2.1,8,8
2023-04-25T19:00:00-05:00,LINK,992,992,4.9,34,64
2023-04-25T19:00:00-05:00,NAVY,203,203,2.3,16,23
2023-04-25T19:00:00-05:00,ORANGE,607,607,2.1,17,84
2023-04-25T19:00:00-05:00,ORANGE ALT,83,83,7.9,32,5
2023-04-25T19:00:00-05:00,ORANGEHOPPER,298,298,3.3,10,44
2023-04-25T19:00:00-05:00,PINK,127,127,1.6,11,19
2023-04-25T19:00:00-05:00,PINK ALT,221,221,15.7,54,6
2023-04-25T19:00:00-05:00,RAVEN,529,529,6.7,42,25
2023-04-25T19:00:00-05:00,RED,"1,621","1,621",4.3,25,63
2023-04-25T19:00:00-05:00,RUBY,3,3,0,0,1
2023-04-25T19:00:00-05:00,RUBY EVENING,33,33,0.8,7,10
2023-04-25T19:00:00-05:00,SILVER,"2,637","2,637",10.3,88,97
2023-04-25T19:00:00-05:00,SILVER EVENING,341,341,7.9,35,14
2023-04-25T19:00:00-05:00,SILVER LATE NIGHT,48,48,2.1,11,9
2023-04-25T19:00:00-05:00,TEAL,"3,238","3,238",8.7,65,117
2023-04-25T19:00:00-05:00,TEAL EVENING,856,856,7.7,58,32
2023-04-25T19:00:00-05:00,TEAL LATE NIGHT,140,140,2.1,13,16
2023-04-25T19:00:00-05:00,YELLOW,"2,023","2,023",7.3,49,52
2023-04-25T19:00:00-05:00,YELLOW EVENING,638,638,5.1,43,19
